Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
416.0,Jonathan Mogbo,24.0,TOR,PF,7.0,0.0,35.0,11.6,0.5,0.0,0.0,10.0,18.8,14.5,13.7,1.4,5.6,14.3,8.5,0.0,0.1,0.1,0.127,-1.3,2.1,0.7,0.0
417.0,Nolan Traoré,19.0,BRK,PG,4.0,0.0,35.0,2.3,0.354,0.667,0.222,0.0,3.5,1.6,19.7,2.8,0.0,16.8,14.6,-0.1,0.0,-0.1,-0.089,-8.3,-2.0,-10.3,-0.1
418.0,Mac McClung,27.0,IND,SG,3.0,0.0,34.0,13.2,0.481,0.556,0.222,0.0,13.1,6.1,5.1,7.0,2.7,9.2,26.1,-0.1,0.1,0.0,0.006,-5.6,5.9,0.3,0.0
419.0,Mohamed Diawara,20.0,NYK,SF,10.0,0.0,33.0,2.9,0.394,0.5,0.25,6.3,17.6,11.6,11.3,2.9,3.1,31.1,16.1,-0.1,0.1,-0.1,-0.081,-9.0,0.2,-8.7,-0.1
420.0,Jamir Watkins,24.0,WAS,SG,5.0,0.0,33.0,7.6,0.619,0.5,0.25,3.2,15.5,9.5,0.0,0.0,2.6,10.1,12.5,0.0,0.0,0.0,0.021,-6.0,-3.9,-9.9,-0.1
421.0,Dylan Cardwell,24.0,SAC,C,3.0,1.0,33.0,2.6,0.363,0.167,0.333,6.6,10.5,8.5,0.0,2.9,8.5,22.5,11.5,-0.1,0.0,0.0,-0.06,-12.1,0.3,-11.8,-0.1
422.0,Jamal Cain,26.0,ORL,SF,5.0,0.0,31.0,5.7,0.45,0.625,0.25,7.3,7.2,7.3,8.4,1.5,2.8,18.4,14.7,0.0,0.0,0.0,0.0,-6.7,-1.6,-8.3,0.0
423.0,Charles Bassey,25.0,MEM,C,2.0,0.0,31.0,12.7,0.376,0.0,0.375,23.3,27.9,25.6,8.9,1.5,3.1,9.7,13.8,0.0,0.0,0.0,0.077,-3.3,-1.0,-4.3,0.0
424.0,Jalen Green,23.0,PHO,SG,2.0,2.0,30.0,29.0,0.615,0.609,0.217,7.5,7.5,7.5,26.4,3.2,0.0,7.4,37.8,0.1,0.0,0.1,0.208,10.7,0.8,11.5,0.1
425.0,Jahmyl Telfort,24.0,LAC,PF,7.0,0.0,29.0,-5.4,0.087,1.0,1.0,0.0,11.8,6.0,4.2,1.7,0.0,14.8,10.3,-0.1,0.0,-0.1,-0.201,-12.0,-2.3,-14.3,-0.1
426.0,Tyler Herro,26.0,MIA,SG,1.0,1.0,29.0,26.7,0.667,0.111,0.0,0.0,23.1,12.1,0.0,4.7,0.0,0.0,25.0,0.1,0.1,0.1,0.216,4.0,6.7,10.6,0.1
427.0,Tyson Etienne,26.0,BRK,PG,6.0,0.0,28.0,-7.7,0.231,0.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,-0.1,0.0,-0.2,-0.28,-13.9,-7.5,-21.4,-0.1
428.0,Dario Šarić,31.0,SAC,C,3.0,0.0,28.0,5.0,0.425,0.4,0.4,3.9,16.6,10.0,8.7,0.0,0.0,14.5,10.5,0.0,0.0,0.0,-0.033,-3.4,-2.0,-5.5,0.0
429.0,PJ Hall,23.0,MEM,C,7.0,0.0,27.0,18.9,0.63,0.333,0.333,11.5,24.0,17.6,11.7,0.0,7.0,8.8,17.3,0.1,0.0,0.1,0.161,1.6,0.1,1.7,0.0
430.0,E.J. Liddell,25.0,BRK,PF,6.0,0.0,27.0,9.9,0.487,0.727,0.273,8.0,27.3,17.0,0.0,0.0,0.0,0.0,19.6,0.0,0.0,0.0,0.021,-3.0,-4.9,-7.9,0.0
431.0,Jaden Ivey,23.0,DET,SG,2.0,0.0,27.0,24.4,0.652,0.375,0.125,4.1,12.0,8.1,19.4,1.8,0.0,5.6,27.3,0.1,0.0,0.1,0.207,4.5,-1.4,3.1,0.0
432.0,Mark Sears,23.0,MIL,PG,7.0,0.0,26.0,15.1,0.666,0.615,0.615,4.4,4.4,4.4,11.6,0.0,0.0,19.5,34.4,0.0,0.0,0.0,0.02,2.3,-4.4,-2.0,0.0
433.0,Hunter Tyson,25.0,DEN,PF,6.0,0.0,25.0,1.3,0.113,0.625,0.25,4.8,41.7,24.5,8.6,1.9,0.0,0.0,15.1,-0.1,0.1,-0.1,-0.096,-10.0,-1.9,-11.8,-0.1
434.0,Johni Broome,23.0,PHI,PF,4.0,0.0,24.0,9.4,0.286,0.143,0.0,22.7,18.6,20.6,18.1,4.0,0.0,12.5,27.9,-0.1,0.0,-0.1,-0.128,-5.6,-4.1,-9.7,0.0
435.0,Javonte Cooke,26.0,POR,SG,3.0,0.0,24.0,0.6,0.35,0.4,0.0,4.3,0.0,2.3,16.9,2.0,0.0,23.1,21.4,-0.1,0.0,-0.1,-0.179,-7.6,-3.7,-11.3,-0.1
436.0,Jeff Green,39.0,HOU,PF,6.0,0.0,23.0,17.1,0.75,1.0,0.0,5.0,9.6,7.3,0.0,0.0,4.3,0.0,14.4,0.1,0.0,0.1,0.214,4.7,-1.5,3.1,0.0
437.0,Joe Ingles,38.0,MIN,SF,6.0,0.0,23.0,5.2,0.0,1.0,0.0,0.0,0.0,0.0,29.5,2.1,0.0,0.0,3.7,0.0,0.0,0.0,0.061,-3.3,1.6,-1.7,0.0
438.0,DeAndre Jordan,37.0,NOP,C,2.0,1.0,23.0,18.7,0.765,0.0,0.4,17.9,31.5,24.2,0.0,0.0,0.0,14.5,12.4,0.1,0.0,0.1,0.125,2.0,-3.1,-1.2,0.0
439.0,Orlando Robinson,25.0,ORL,C,3.0,1.0,22.0,14.9,0.7,0.4,0.0,10.3,5.1,7.7,12.5,2.2,0.0,0.0,9.5,0.1,0.0,0.1,0.203,0.5,-0.1,0.4,0.0
440.0,Tolu Smith,25.0,DET,PF,2.0,0.0,22.0,36.3,0.767,0.0,0.875,20.4,34.4,27.5,14.3,2.2,4.5,8.3,22.6,0.1,0.1,0.2,0.412,9.9,3.6,13.5,0.1
441.0,Johnny Juzang,24.0,MIN,SG,7.0,0.0,21.0,4.8,0.455,0.778,0.222,5.4,10.1,7.8,6.4,0.0,0.0,9.2,21.8,0.0,0.0,0.0,-0.03,-5.8,-4.1,-9.9,0.0
442.0,Antonio Reeves,25.0,CHO,SG,2.0,0.0,21.0,12.7,0.75,0.833,0.0,5.4,5.4,5.4,0.0,0.0,0.0,0.0,11.9,0.1,0.0,0.0,0.112,2.9,-1.2,1.7,0.0
443.0,James Wiseman,24.0,IND,C,1.0,1.0,20.0,5.3,0.667,0.0,0.0,19.6,0.0,10.4,0.0,0.0,4.5,50.0,12.2,0.0,0.0,0.0,-0.083,-9.0,-4.6,-13.5,-0.1
444.0,Pacome Dadiet,20.0,NYK,SG,7.0,0.0,19.0,3.3,0.291,0.5,0.333,0.0,24.4,11.5,12.5,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-0.039,-8.2,-2.3,-10.5,0.0
445.0,Anthony Gill,33.0,WAS,PF,6.0,0.0,18.0,23.2,0.962,0.2,0.8,11.7,17.1,14.4,0.0,0.0,0.0,22.8,20.3,0.1,0.0,0.1,0.18,3.4,-2.5,0.9,0.0
446.0,Isaac Jones,25.0,2TM,PF,4.0,1.0,18.0,7.1,0.512,0.5,0.5,12.1,0.0,6.2,6.9,0.0,0.0,0.0,11.4,0.0,0.0,0.0,0.07,-6.1,-2.6,-8.7,0.0
446.0,Isaac Jones,25.0,SAC,PF,3.0,1.0,17.0,5.5,0.521,0.5,1.0,12.8,0.0,6.6,7.4,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.062,-6.3,-2.1,-8.4,0.0
446.0,Isaac Jones,25.0,DET,PF,1.0,0.0,1.0,34.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,0.199,-2.8,-10.0,-12.7,0.0
447.0,Hunter Sallis,22.0,PHI,SG,5.0,0.0,17.0,2.1,0.644,0.0,0.667,0.0,6.5,3.2,23.9,0.0,5.2,50.8,19.4,-0.1,0.0,-0.1,-0.167,-7.4,-2.5,-9.9,0.0
448.0,Jacob Toppin,25.0,ATL,SF,5.0,0.0,17.0,15.3,0.667,0.0,0.0,0.0,6.5,3.3,8.9,0.0,5.5,0.0,15.0,0.0,0.0,0.0,0.122,-0.3,0.3,0.0,0.0
449.0,Jahmir Young,25.0,MIA,PG,4.0,0.0,17.0,8.6,0.5,0.4,0.0,0.0,5.6,3.0,25.3,0.0,0.0,9.1,26.1,0.0,0.0,0.0,0.0,-4.3,-2.5,-6.8,0.0
450.0,Garrison Mathews,29.0,IND,SG,2.0,0.0,16.0,-7.1,0.0,1.0,0.0,0.0,13.9,6.5,7.9,0.0,0.0,25.0,10.2,-0.1,0.0,-0.1,-0.236,-12.3,-4.7,-17.0,-0.1
451.0,Thanasis Antetokounmpo,33.0,MIL,SF,6.0,0.0,15.0,28.7,0.81,0.0,1.0,7.6,7.6,7.6,0.0,6.4,19.1,0.0,12.6,0.1,0.0,0.1,0.359,2.8,10.1,12.9,0.1
452.0,N'Faly Dante,24.0,ATL,C,4.0,0.0,15.0,12.6,0.338,0.0,0.25,22.4,29.3,25.9,0.0,6.3,0.0,18.4,15.4,0.0,0.0,0.0,0.052,-3.9,-1.2,-5.1,0.0
453.0,Ron Harper Jr.,25.0,BOS,SF,3.0,0.0,15.0,21.5,0.571,0.857,0.0,7.1,14.6,10.8,29.1,0.0,6.6,0.0,20.0,0.1,0.0,0.1,0.25,6.5,2.8,9.3,0.0
454.0,Chris Livingston,22.0,CLE,SF,1.0,0.0,14.0,18.4,0.643,0.4,0.2,0.0,23.9,11.6,10.9,3.4,0.0,0.0,16.0,0.0,0.0,0.1,0.214,-2.2,4.1,1.8,0.0
455.0,Daeqwon Plowden,27.0,SAC,SG,1.0,0.0,14.0,-0.1,0.2,0.6,0.0,15.6,0.0,8.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,-0.1,-0.181,-7.0,-5.9,-12.8,0.0
456.0,Harrison Ingram,23.0,SAS,SF,3.0,0.0,11.0,20.6,0.833,0.333,0.0,32.4,0.0,15.5,0.0,0.0,0.0,0.0,11.6,0.1,0.0,0.1,0.277,7.5,-2.8,4.6,0.0
457.0,Miles Kelly,23.0,DAL,PG,2.0,0.0,11.0,2.7,0.5,0.5,0.0,9.5,27.6,18.7,0.0,0.0,0.0,33.3,11.4,0.0,0.0,0.0,-0.019,-9.7,0.7,-9.1,0.0
458.0,Pete Nance,25.0,MIL,PF,3.0,0.0,10.0,50.1,1.083,0.667,0.0,0.0,22.8,11.4,25.6,0.0,0.0,0.0,26.2,0.1,0.0,0.1,0.386,29.4,4.3,33.7,0.1
459.0,Garrett Temple,39.0,TOR,SG,3.0,0.0,10.0,10.9,0.694,1.0,1.0,0.0,11.0,5.7,12.2,0.0,9.8,25.8,16.4,0.0,0.0,0.0,0.057,-0.5,0.7,0.2,0.0
460.0,Trey Jemison,26.0,NYK,C,2.0,0.0,10.0,-3.0,,,,10.4,11.6,10.9,0.0,0.0,0.0,100.0,4.1,0.0,0.0,0.0,-0.07,-10.6,-2.3,-12.8,0.0
461.0,Myron Gardner,24.0,MIA,SF,3.0,0.0,9.0,23.0,1.5,1.0,0.0,0.0,21.2,11.2,15.7,0.0,0.0,0.0,9.0,0.0,0.0,0.1,0.331,5.7,6.2,11.9,0.0
462.0,Adou Thiero,21.0,LAL,SF,3.0,0.0,9.0,23.3,1.042,0.0,1.0,14.0,0.0,6.6,0.0,0.0,0.0,0.0,13.7,0.1,0.0,0.1,0.367,2.1,0.0,2.1,0.0
463.0,Kevin Porter Jr.,25.0,MIL,PG,1.0,1.0,9.0,45.6,0.85,0.6,0.4,0.0,0.0,0.0,39.8,5.3,0.0,0.0,28.5,0.1,0.0,0.1,0.561,15.2,4.3,19.6,0.1
464.0,Riley Minix,25.0,SAS,SF,3.0,0.0,8.0,45.7,0.75,0.5,0.0,14.9,13.5,14.2,33.1,6.0,0.0,0.0,32.0,0.1,0.0,0.1,0.431,17.9,7.0,24.9,0.1
465.0,Danny Wolf,21.0,BRK,PF,3.0,0.0,8.0,15.9,0.532,0.0,2.0,0.0,30.7,14.3,32.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.16,2.3,2.1,4.4,0.0
466.0,Doug McDermott,34.0,SAC,SF,1.0,0.0,8.0,15.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.3,0.0,0.0,0.0,-0.005,5.6,-1.7,3.9,0.0
467.0,Sharife Cooper,24.0,WAS,PG,3.0,0.0,7.0,-8.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.0,0.0,0.0,0.0,-0.234,-14.2,-5.3,-19.6,0.0
468.0,Jamaree Bouyea,26.0,PHO,PG,2.0,0.0,7.0,29.4,0.75,0.5,0.0,0.0,0.0,0.0,24.4,0.0,13.5,0.0,23.8,0.0,0.0,0.0,0.337,17.7,4.5,22.3,0.0
469.0,Chris Mañon,24.0,LAL,SG,2.0,0.0,7.0,-0.6,0.0,1.0,0.0,0.0,32.5,17.1,0.0,0.0,14.1,0.0,6.1,0.0,0.0,0.0,-0.046,-12.1,2.7,-9.4,0.0
470.0,Amari Williams,24.0,BOS,PF,2.0,0.0,7.0,21.7,0.5,0.0,0.0,15.3,15.6,15.5,19.2,7.1,0.0,0.0,12.2,0.0,0.0,0.0,0.255,1.7,5.7,7.4,0.0
471.0,Colby Jones,23.0,DET,SG,1.0,0.0,7.0,13.2,0.333,0.667,0.0,0.0,61.7,31.4,37.4,0.0,0.0,0.0,17.7,0.0,0.0,0.0,0.118,-3.0,5.3,2.3,0.0
472.0,Noa Essengue,19.0,CHI,PF,2.0,0.0,6.0,-11.8,0.0,0.667,0.0,0.0,0.0,0.0,0.0,7.7,0.0,0.0,20.7,-0.1,0.0,-0.1,-0.418,-20.7,-3.2,-23.9,0.0
473.0,Christian Koloko,25.0,LAL,C,2.0,0.0,6.0,-0.3,,,,0.0,18.9,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.032,-6.8,-1.3,-8.0,0.0
474.0,Jahmai Mashack,23.0,MEM,SG,1.0,0.0,6.0,29.0,0.75,1.0,0.0,0.0,36.0,17.6,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.202,8.4,0.4,8.8,0.0
475.0,Hunter Dickinson,25.0,NOP,C,1.0,0.0,5.0,-11.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,50.0,33.2,-0.1,0.0,-0.1,-0.531,-27.0,0.4,-26.7,0.0
476.0,DaRon Holmes,23.0,DEN,PF,2.0,0.0,4.0,24.6,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0.204,10.8,0.9,11.6,0.0
477.0,Koby Brea,23.0,PHO,SG,1.0,0.0,4.0,35.3,0.694,0.5,1.0,0.0,0.0,0.0,40.3,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.473,6.6,-1.5,5.1,0.0
478.0,Isaiah Crawford,24.0,HOU,SF,1.0,0.0,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.008,-4.2,-1.4,-5.6,0.0
479.0,Tosan Evbuomwan,24.0,NYK,SF,1.0,0.0,3.0,-7.6,0.0,0.0,0.0,0.0,38.7,18.2,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.26,-17.1,-6.9,-24.0,0.0
480.0,Kyle Lowry,39.0,PHI,PG,1.0,0.0,3.0,63.3,1.5,1.0,0.0,0.0,0.0,0.0,63.8,16.0,0.0,0.0,13.9,0.0,0.0,0.1,0.873,27.1,22.1,49.2,0.0
481.0,Drew Timme,25.0,LAL,PF,1.0,0.0,1.0,83.4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,85.8,0.0,0.0,0.0,0.718,3.1,21.0,24.1,0.0
,League Average,,,,,,,,0.583,0.418,0.283,5.3,14.7,10.0,16.3,1.7,1.8,12.6,19.9,,,,,,,,
