Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
448.0,Brooks Barnhizer,23.0,OKC,SG,14.0,0.0,7.4,0.5,1.0,0.5,0.0,0.1,0.0,0.5,0.9,0.538,0.5,0.1,0.3,0.5,0.4,1.6,2.0,0.3,0.1,0.1,0.1,0.7,1.1
449.0,Ariel Hukporti,23.0,NYK,C,8.0,2.0,7.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.9,1.3,2.1,0.6,0.1,0.3,0.6,1.1,1.0
450.0,Miles Kelly,23.0,DAL,PG,2.0,0.0,5.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.5,2.0,0.0,0.0,0.0,0.5,1.0,1.0
451.0,Mason Plumlee,35.0,CHO,C,6.0,0.0,5.0,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.3,0.7,0.5,0.2,0.7,0.8,0.3,0.0,0.0,0.3,0.2,1.0
452.0,Rayan Rupert,21.0,POR,SG,9.0,0.0,6.1,0.3,1.2,0.273,0.1,0.8,0.143,0.2,0.4,0.5,0.318,0.2,0.4,0.5,0.2,1.1,1.3,0.2,0.4,0.0,0.2,0.9,1.0
453.0,Jae'Sean Tate,30.0,HOU,SF,8.0,0.0,5.1,0.5,1.4,0.364,0.0,0.4,0.0,0.5,1.0,0.5,0.364,0.0,0.0,,0.1,0.6,0.8,0.1,0.1,0.0,0.1,0.9,1.0
454.0,Amari Williams,24.0,BOS,PF,2.0,0.0,3.5,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,1.0
455.0,Mohamed Diawara,20.0,NYK,SF,8.0,0.0,2.3,0.4,0.5,0.75,0.1,0.1,1.0,0.3,0.4,0.667,0.875,0.0,0.3,0.0,0.0,0.3,0.3,0.1,0.1,0.1,0.1,0.4,0.9
456.0,AJ Johnson,21.0,WAS,SG,8.0,0.0,4.8,0.3,1.4,0.182,0.0,0.3,0.0,0.3,1.1,0.222,0.182,0.4,0.5,0.75,0.3,0.4,0.6,0.5,0.0,0.0,0.1,0.4,0.9
457.0,Jonathan Mogbo,24.0,TOR,PF,7.0,0.0,5.0,0.4,0.9,0.5,0.0,0.0,,0.4,0.9,0.5,0.5,0.0,0.0,,0.4,0.9,1.3,0.6,0.1,0.3,0.1,0.6,0.9
458.0,Pacome Dadiet,20.0,NYK,SG,5.0,0.0,2.8,0.2,0.8,0.25,0.0,0.2,0.0,0.2,0.6,0.333,0.25,0.4,0.4,1.0,0.0,0.6,0.6,0.4,0.0,0.0,0.0,0.2,0.8
459.0,N'Faly Dante,24.0,ATL,C,4.0,0.0,3.8,0.3,1.0,0.25,0.0,0.0,,0.3,1.0,0.25,0.25,0.3,0.3,1.0,0.8,1.0,1.8,0.0,0.5,0.0,0.3,0.3,0.8
460.0,Jase Richardson,20.0,ORL,SG,8.0,0.0,4.3,0.3,0.8,0.333,0.1,0.5,0.25,0.1,0.3,0.5,0.417,0.1,0.3,0.5,0.0,0.3,0.3,0.9,0.0,0.0,0.4,0.1,0.8
461.0,Hunter Sallis,22.0,PHI,SG,3.0,0.0,2.3,0.3,0.3,1.0,0.0,0.0,,0.3,0.3,1.0,1.0,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.7,0.3,0.7
462.0,Danny Wolf,21.0,BRK,PF,3.0,0.0,2.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.7,0.7,1.0,0.0,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.7
463.0,Thanasis Antetokounmpo,33.0,MIL,SF,4.0,0.0,2.3,0.3,0.5,0.5,0.0,0.0,,0.3,0.5,0.5,0.5,0.0,0.0,,0.0,0.3,0.3,0.0,0.3,0.5,0.0,0.3,0.5
464.0,Bismack Biyombo,33.0,SAS,C,6.0,0.0,7.7,0.2,0.3,0.5,0.0,0.0,,0.2,0.3,0.5,0.5,0.0,0.0,,0.3,0.7,1.0,0.3,0.5,0.2,0.3,1.5,0.3
465.0,Jahmyl Telfort,24.0,LAC,PF,4.0,0.0,5.3,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.3,1.0,0.25,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.8,0.3
466.0,Sharife Cooper,24.0,WAS,PG,2.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
467.0,Joe Ingles,38.0,MIN,SF,6.0,0.0,3.8,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.3,0.0
468.0,Andre Jackson Jr.,24.0,MIL,SG,6.0,0.0,3.7,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.2,0.2,0.3,1.0,0.3,0.2,0.3,0.5,0.0
469.0,Trey Jemison,26.0,NYK,C,1.0,0.0,8.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
470.0,Christian Koloko,25.0,LAL,C,2.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0
471.0,Chris Mañon,24.0,LAL,SG,2.0,0.0,3.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0
472.0,Garrison Mathews,29.0,IND,SG,1.0,0.0,10.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
473.0,Orlando Robinson,25.0,ORL,C,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
474.0,Hunter Tyson,25.0,DEN,PF,5.0,0.0,3.4,0.0,1.4,0.0,0.0,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,,0.2,1.8,2.0,0.0,0.2,0.0,0.0,0.4,0.0
,League Average,,,,,,,,,0.468,,,0.359,,,0.547,0.544,,,0.789,,,,,,,,,
