Player Name,Prop Category,Prop Line,GAME_DATE,Matchup,Team,Opponent,Best Pick,Tier,Score,Edge,Win_Prob,Median_Proj,TEAM_MISSING_USG,join_player,join_date,SEASON_ID,PLAYER_ID,Game_ID,GAME_DATE_box,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,TEAM_ABBREVIATION,Player_Clean,PRA,PR,PA,RA,STK,FANTASY_PTS,TS_PCT,USG_PROXY,TEAM_MISSING_USG_box,TEAM_MISSING_MIN,Actual Value,Result (O/U/P),Correctness
Quentin Grimes,REB,3.5,2025-11-20,PHI @ MIL,PHI,MIL,Under,C Tier,0.05,-0.05,0.13803649,3.4523229082948426,26.5,quentin grimes,2025-11-20,22025.0,1629656.0,22500266.0,2025-11-20,PHI @ MIL,W,39.0,4.0,12.0,0.333,3.0,9.0,0.333,3.0,4.0,0.75,0.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,14.0,8.0,1.0,Quentin Grimes,PHI,quentin grimes,22.0,18.0,18.0,8.0,0.0,23.8,0.5087209302325582,0.3784615384615384,26.5,42.2,4.0,Over,Incorrect
VJ Edgecombe,PRA,24.5,2025-11-20,PHI @ MIL,PHI,MIL,Under,C Tier,2.15,-2.15,0.1309061,22.346060994446468,0.0,vj edgecombe,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Jaylen Wells,AST,1.5,2025-11-20,MEM vs SAC,MEM,SAC,Over,C Tier,0.31,0.31,0.11814648,1.8135996208542071,57.2,jaylen wells,2025-11-20,22025.0,1642377.0,22500265.0,2025-11-20,MEM vs. SAC,W,19.0,4.0,9.0,0.444,2.0,5.0,0.4,3.0,4.0,0.75,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,13.0,13.0,1.0,Jaylen Wells,MEM,jaylen wells,16.0,14.0,15.0,3.0,1.0,20.2,0.604089219330855,0.5663157894736842,57.2,50.7,2.0,Over,Correct
John Collins,FG3M,0.5,2025-11-20,LAC @ ORL,LAC,ORL,Over,C Tier,0.19,0.19,0.10891101,0.6921633974957284,15.5,john collins,2025-11-20,22025.0,1628381.0,22500264.0,2025-11-20,LAC @ ORL,L,25.0,4.0,8.0,0.5,0.0,1.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,0.0,1.0,1.0,1.0,2.0,9.0,-18.0,1.0,John Collins,LAC,john collins,13.0,13.0,9.0,4.0,2.0,18.8,0.5067567567567567,0.3952,15.5,21.3,0.0,Under,Incorrect
VJ Edgecombe,REB,5.5,2025-11-20,PHI @ MIL,PHI,MIL,Under,C Tier,0.7,-0.7,0.09071922,4.801972371706231,0.0,vj edgecombe,2025-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Missing Data,
Tristan da Silva,AST,1.5,2025-11-20,ORL vs LAC,ORL,LAC,Over,C Tier,0.03,0.03,0.08906642,1.526898475559627,27.8,tristan da silva,2025-11-20,22025.0,1641783.0,22500264.0,2025-11-20,ORL vs. LAC,W,30.0,7.0,17.0,0.412,3.0,6.0,0.5,0.0,0.0,0.0,3.0,5.0,8.0,1.0,0.0,0.0,0.0,2.0,17.0,20.0,1.0,Tristan da Silva,ORL,tristan da silva,26.0,25.0,18.0,9.0,0.0,28.1,0.5,0.5666666666666667,27.8,25.1,1.0,Under,Incorrect
Nickeil Alexander-Walker,PTS,18.5,2025-11-20,ATL @ SAS,ATL,SAS,Over,C Tier,0.35,0.35,0.085049815,18.854272856881774,0.0,nickeil alexanderwalker,2025-11-20,22025.0,1629638.0,22500267.0,2025-11-20,ATL @ SAS,L,34.0,13.0,17.0,0.765,8.0,10.0,0.8,4.0,4.0,1.0,1.0,3.0,4.0,5.0,0.0,3.0,2.0,3.0,38.0,-7.0,1.0,Nickeil Alexander-Walker,ATL,nickeil alexander-walker,47.0,42.0,43.0,9.0,3.0,57.3,1.012793176972281,0.6105882352941177,0.0,0.0,38.0,Over,Correct
Zach Edey,AST,1.5,2025-11-20,MEM vs SAC,MEM,SAC,Over,C Tier,0.25,0.25,0.08503048,1.7466930232503448,57.2,zach edey,2025-11-20,22025.0,1641744.0,22500265.0,2025-11-20,MEM vs. SAC,W,25.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,16.0,23.0,1.0,Zach Edey,MEM,zach edey,20.0,20.0,16.0,4.0,2.0,26.8,1.075268817204301,0.2976,57.2,50.7,0.0,Under,Incorrect
Bogdan Bogdanović,AST,2.5,2025-11-20,LAC @ ORL,LAC,ORL,Over,C Tier,0.33,0.33,0.08145714,2.8281615233099187,15.5,bogdan bogdanovic,2025-11-20,22025.0,203992.0,22500264.0,2025-11-20,LAC @ ORL,L,21.0,2.0,9.0,0.222,2.0,6.0,0.333,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,6.0,-7.0,1.0,Bogdan Bogdanović,LAC,bogdan bogdanovic,10.0,7.0,9.0,4.0,0.0,10.7,0.3333333333333333,0.4761904761904761,15.5,21.3,3.0,Over,Correct
Franz Wagner,PRA,34.5,2025-11-20,ORL vs LAC,ORL,LAC,Under,C Tier,0.73,-0.73,0.07838994,33.77343467872491,27.8,franz wagner,2025-11-20,22025.0,1630532.0,22500264.0,2025-11-20,ORL vs. LAC,W,30.0,5.0,13.0,0.385,0.0,2.0,0.0,10.0,12.0,0.833,1.0,5.0,6.0,3.0,1.0,0.0,1.0,2.0,20.0,16.0,1.0,Franz Wagner,ORL,franz wagner,29.0,26.0,23.0,9.0,1.0,33.7,0.5470459518599562,0.6426666666666667,27.8,25.1,29.0,Under,Correct
Jeremy Sochan,FG3M,0.5,2025-11-20,SAS vs ATL,SAS,ATL,Over,C Tier,0.17,0.17,0.06562401,0.6652748426962887,55.9,jeremy sochan,2025-11-20,22025.0,1631110.0,22500267.0,2025-11-20,SAS vs. ATL,W,22.0,3.0,10.0,0.3,0.0,5.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,0.0,1.0,8.0,0.0,1.0,Jeremy Sochan,SAS,jeremy sochan,18.0,13.0,13.0,10.0,2.0,27.5,0.3676470588235294,0.4945454545454545,55.9,55.9,0.0,Under,Incorrect
Jeremy Sochan,RA,7.5,2025-11-20,SAS vs ATL,SAS,ATL,Over,C Tier,0.3,0.3,0.05556653,7.798713439546428,55.9,jeremy sochan,2025-11-20,22025.0,1631110.0,22500267.0,2025-11-20,SAS vs. ATL,W,22.0,3.0,10.0,0.3,0.0,5.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,5.0,1.0,1.0,0.0,1.0,8.0,0.0,1.0,Jeremy Sochan,SAS,jeremy sochan,18.0,13.0,13.0,10.0,2.0,27.5,0.3676470588235294,0.4945454545454545,55.9,55.9,10.0,Over,Correct
Goga Bitadze,AST,1.5,2025-11-20,ORL vs LAC,ORL,LAC,Over,C Tier,0.05,0.05,0.04962593,1.5547670727926444,27.8,goga bitadze,2025-11-20,22025.0,1629048.0,22500264.0,2025-11-20,ORL vs. LAC,W,16.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,5.0,6.0,3.0,2.0,0.0,1.0,2.0,10.0,15.0,1.0,Goga Bitadze,ORL,goga bitadze,19.0,16.0,13.0,9.0,2.0,26.7,1.050420168067227,0.36,27.8,25.1,3.0,Over,Correct
Dyson Daniels,FG3M,0.5,2025-11-20,ATL @ SAS,ATL,SAS,Over,C Tier,0.05,0.05,0.049385976,0.5496525734251849,0.0,dyson daniels,2025-11-20,22025.0,1630700.0,22500267.0,2025-11-20,ATL @ SAS,L,31.0,4.0,8.0,0.5,0.0,2.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,5.0,3.0,0.0,5.0,3.0,8.0,-2.0,1.0,Dyson Daniels,ATL,dyson daniels,19.0,14.0,13.0,11.0,3.0,26.7,0.4739336492890995,0.4335483870967742,0.0,0.0,0.0,Under,Incorrect
Ivica Zubac,AST,1.5,2025-11-20,LAC @ ORL,LAC,ORL,Over,C Tier,0.75,0.75,0.019557167,2.2549784285120777,15.5,ivica zubac,2025-11-20,22025.0,1627826.0,22500264.0,2025-11-20,LAC @ ORL,L,32.0,7.0,16.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,19.0,0.0,0.0,0.0,1.0,2.0,14.0,-8.0,1.0,Ivica Zubac,LAC,ivica zubac,33.0,33.0,14.0,19.0,0.0,35.8,0.4375,0.53125,15.5,21.3,0.0,Under,Incorrect
Kelly Olynyk,FG3M,0.5,2025-11-20,SAS vs ATL,SAS,ATL,Over,C Tier,0.21,0.21,0.017919317,0.7147304638413954,55.9,kelly olynyk,2025-11-20,22025.0,203482.0,22500267.0,2025-11-20,SAS vs. ATL,W,13.0,2.0,4.0,0.5,1.0,2.0,0.5,3.0,4.0,0.75,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,8.0,-10.0,1.0,Kelly Olynyk,SAS,kelly olynyk,10.0,10.0,8.0,2.0,1.0,12.4,0.6944444444444444,0.52,55.9,55.9,1.0,Over,Correct
